id,name,price,today,diff price,diff percent,btu,efficiency,inverter,url,15/12/21,16/12/21,17/12/21,18/12/21,19/12/21,20/12/21,21/12/21,22/12/21,23/12/21,24/12/21,27/12/21,28/12/21,29/12/21,30/12/21,31/12/21,02/01/22,03/01/22,04/01/22,05/01/22,06/01/22,07/01/22,08/01/22,09/01/22,10/01/22,11/01/22,12/01/22,13/01/22,14/01/22,15/01/22,16/01/22,17/01/22,18/01/22,19/01/22,20/01/22,21/01/22,24/01/22,25/01/22,26/01/22,27/01/22,28/01/22,29/01/22,31/01/22,01/02/22,02/02/22,03/02/22,04/02/22,05/02/22,06/02/22,07/02/22,08/02/22,09/02/22,10/02/22,11/02/22,13/02/22,15/02/22,16/02/22,17/02/22,18/02/22,20/02/22,21/02/22,22/02/22,23/02/22,25/02/22,26/02/22,27/02/22,28/02/22,01/03/22,02/03/22,03/03/22,05/03/22,06/03/22,07/03/22,08/03/22,10/03/22,11/03/22,12/03/22,13/03/22,14/03/22,15/03/22,16/03/22,17/03/22,18/03/22,20/03/22,21/03/22,22/03/22,23/03/22,24/03/22,25/03/22,27/03/22,28/03/22,29/03/22,30/03/22,31/03/22,01/04/22,04/04/22,05/04/22,06/04/22,08/04/22,09/04/22,11/04/22,12/04/22,13/04/22,18/04/22,19/04/22,20/04/22,21/04/22,22/04/22,23/04/22,24/04/22,25/04/22,26/04/22,27/04/22,28/04/22,29/04/22,30/04/22,01/05/22,02/05/22,03/05/22,04/05/22,05/05/22,06/05/22,09/05/22,10/05/22,11/05/22,12/05/22,13/05/22,16/05/22,17/05/22,18/05/22,19/05/22,23/05/22
53127,TCL TAC-12CHSA,332768,319990,-12778,4,12000 BTU,A,No,https://www.solotodo.cl/products/53127-tcl-tac-12chsa,369990,369990,369990,369990,369990,369990,369990,369990,369990,,,,349990,369990,349990,349990,349990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,349990,349990,349990,349990,349990,349990,349990,319990,319990,319990,319990,,319990,349990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990
41371,Midea MPPH2-09CRN1 ARTIC II,181879,174990,-6889,4,9000 BTU,Desconocido,No,https://www.solotodo.cl/products/41371-midea-mpph2-09crn1-artic-ii,239990,239990,219990,219990,219990,219990,229990,229990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209990,209990,144990,144990,144990,144990,144990,144990,174990,174990,174990,174990,174990,174990,174990,174990,174990,174990,174990,174990,174990,174990,174990,174990,174990,174990,174990,174990,174990,174990,174990,174990,174990,174990,174990,174990,174990,,,,,,,,,174990
125721,Anwo GPORT14,384201,369990,-14211,4,14000 BTU,Desconocido,No,https://www.solotodo.cl/products/125721-anwo-gport14,459990,459990,,429990,429990,429990,429990,429990,,429990,429990,429990,429990,429990,429990,429990,429990,459990,459990,,,,,,,,,,,,,,,,,,,,,,,,,,,,399990,399990,399990,399990,399990,399990,399990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,,,369990,369990,369990,369990,369990,,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,,,369990,369990,369990,369990,369990,,369990
80276,Samsung AR09TSEAAWK/ZS,464703,449990,-14713,3,9000 BTU,A,Sí,https://www.solotodo.cl/products/80276-samsung-ar09tseaawkzs,469990,469990,469990,469990,469990,469990,469990,469990,549990,469990,469990,469990,469990,469990,469990,469990,469990,469990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,491990,491990,439990,491990,491990,439990,439990,,439990,439990,439990,439990,439990,439990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,449990,449990,449990,449990,469990,469990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,469990,469990,469990,469990,469990,469990,469990,469990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,459990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,459990,449990,449990
41590,Kendal AC INVERTER 24000BTU,877301,849990,-27311,3,24000 BTU,Desconocido,Sí,https://www.solotodo.cl/products/41590-kendal-ac-inverter-24000btu,849990,849990,849990,1049990,1049990,1049990,1049990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,,,,,,,,,,,849990,849990,849990,849990,849990,849990,849990,1199990,1199990,1199990,1199990,1199990,1199990,1199990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990,849990
98339,Toyotomi AC-NV12BW,371162,359990,-11172,3,12000 BTU,Desconocido,No,https://www.solotodo.cl/products/98339-toyotomi-ac-nv12bw,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,399990,359990,359990,359990,359990,359990,359990,359990,359990,359990,,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,359990,359990,319990,319990,319990,319990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990
77693,AKL KFR-12GWID,494818,479990,-14828,3,12000 BTU,Desconocido,Sí,https://www.solotodo.cl/products/77693-akl-kfr-12gwid,479990,479990,479990,479990,479990,479990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,499990,499990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990,479990
128625,Midea XtremeSave MSAG11C-18HRDN1 / MOX330-18HDN1,651449,632690,-18759,3,18000 BTU,Desconocido,Sí,https://www.solotodo.cl/products/128625-midea-xtremesave-msag11c-18hrdn1-mox330-18hdn1,,,,,,,,,,,,,,,,,,736990,736990,736990,736990,736990,736990,736990,736990,736990,736990,736990,736990,736990,736990,736990,736990,736990,736990,736990,736990,736990,618990,618990,618990,618990,,618990,618990,645350,645350,645350,645350,645350,645350,634800,634800,634800,634800,634800,634800,634800,634800,634800,634800,634800,595950,595950,595950,595950,595950,595950,595950,595950,595950,595950,595950,645390,645390,645390,645390,645390,645390,645390,645390,645390,645390,645390,645390,645390,645390,645390,645390,645390,645390,645390,645390,645390,645390,645390,645390,645390,645390,645390,645390,645390,645390,645390,645390,645390,645390,580150,580150,580150,580150,645390,645390,645390,645390,645390,645390,632690,632690,632690,632690,632690,632690,632690,632690,632690,632690,632690,632690,632690,632690
98338,Toyotomi AC-NV14BW,441912,429990,-11922,3,14000 BTU,Desconocido,No,https://www.solotodo.cl/products/98338-toyotomi-ac-nv14bw,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,499990,467990,429990,429990,429990,429990,429990,429990,429990,429990,429990,,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,389990,389990,379990,379990,379990,379990,379990,379990,379990,379990,379990,379990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,389990,429990,389990,389990,389990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990
80267,Samsung AR12TSFZAWK/ZS,440371,429990,-10381,2,12000 BTU,A,Sí,https://www.solotodo.cl/products/80267-samsung-ar12tsfzawkzs,456990,456990,456990,456990,456990,456990,456990,456990,456990,456990,456990,456990,456990,472650,472650,472650,472650,499990,499990,499990,499990,479990,479990,479990,479990,479990,449990,449990,429990,429990,449490,449490,429990,429990,429990,429990,449490,419990,429990,429990,419990,419990,,419990,419990,419990,419990,449490,449490,419990,419990,449490,449490,449490,449490,449490,449490,449490,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,434990,449490,449490,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,449490,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,429990,439990,439990,439990,439990,429990,429990,429990
80271,Samsung AR09TSFZAWK/ZS,378145,369990,-8155,2,9000 BTU,A,Sí,https://www.solotodo.cl/products/80271-samsung-ar09tsfzawkzs,416990,416990,416990,416990,416990,416990,416990,416990,416990,416990,416990,416990,416990,416990,416990,416990,416990,416990,416990,416990,416990,419990,419990,419990,419990,384990,384990,384990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,359990,359990,359990,359990,359990,359990,359990,359990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,349990,339990,339990,349990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990
85513,Samsung AR24TSHQBUR/ZS,612950,599990,-12960,2,24000 BTU,A,Sí,https://www.solotodo.cl/products/85513-samsung-ar24tshqburzs,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,,,,599990,599990,599990,599990,639990,599990,639990,639990,639990,639990,639990,639990,639990,529990,639990,639990,639990,639990,629990,619990,599990,599990,599990,629990,599990,,599990,599990,599990,,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,529990,529990,529990,529990,529990,529990,529990,529990,529990,529990,529990,529990,529990,529990,529990,529990,529990,529990,529990,539990,539990,544990,544990,544990,544990,544990,544990,544990,544990,544990,544990,544990,544990,544990,544990,544990,544990,544990,544990,544990,544990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,679990,599990
99603,Anwo GES9ECO-INV,403463,394990,-8473,2,9000 BTU,A,Sí,https://www.solotodo.cl/products/99603-anwo-ges9eco-inv,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,,394990,394990,394990,394990,394990,394990,394990,394990,364990,364990,364990,364990,364990,364990,364990,364990,364990,364990,439990,352990,352990,352990,352990,352990,352990,352990,352990,352990,352990,352990,352990,352990,352990,352990,352990,352990,352990,352990,352990,352990,352990,352990,352990,352990,352990,352990,352990,352990,352990,352990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,439990,349990,349990,349990,349990,349990,349990,349990,439990,439990,439990,439990,394990,394990,394990,394990,459990,459990,394990,394990,394990,394990
68205,Kendal Eva II 9000 WIFI,275298,269990,-5308,2,9000 BTU,Desconocido,No,https://www.solotodo.cl/products/68205-kendal-eva-ii-9000-wifi,309990,299990,299990,299990,299990,309990,309990,309990,309990,309990,309990,309990,309990,309990,309990,299990,299990,299990,299990,299990,369990,369990,369990,369990,299990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,279990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990
53125,TCL TAC-18CHSA,528052,519990,-8062,2,18000 BTU,A,No,https://www.solotodo.cl/products/53125-tcl-tac-18chsa,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,539990,539990,539990,539990,539990,539990,509990,509990,509990,509990,509990,509990,509990,509990,509990,509990,509990,509990,509990,509990,539990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,,519990,539990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,539990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990,519990
98337,Toyotomi AC-14BW,406029,399990,-6039,1,14000 BTU,Desconocido,No,https://www.solotodo.cl/products/98337-toyotomi-ac-14bw,479990,479990,479990,479990,479990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,479990,432990,399990,399990,399990,399990,399990,399990,399990,399990,399990,,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,359990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,349990,399990,349990,349990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990,399990
128630,Midea MPPF-09KCRN1,273726,269990,-3736,1,9000 BTU,No ingresado,No,https://www.solotodo.cl/products/128630-midea-mppf-09kcrn1,,,,,,,,,,,,,,,,,,299990,299990,299990,299990,299990,299990,299990,299990,299990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,239990,299990,299990,299990,299990,,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,259990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,,,,,,,,,,,,,,,,,,,,,,269990,269990,269990,269990,269990,269990,269990,269990,269990,269990
133694,Kendal KAC-100R,80952,79990,-962,1,,Desconocido,No,https://www.solotodo.cl/products/133694-kendal-kac-100r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64990,64990,79990,99990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,109990,109990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990
128569,Kendal ECO III 7000,161120,159990,-1130,1,7000 BTU,Desconocido,No,https://www.solotodo.cl/products/128569-kendal-eco-iii-7000,,,,,,,,,,,,,,,,184990,184990,184990,184990,184990,184990,184990,184990,184990,184990,174990,174990,174990,174990,174990,174990,174990,174990,174990,174990,199990,209990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,159990,159990,149990,149990,149990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990
131711,Thörben THOR 5 EN 1 SPLIT UV WIFI 18000 (AIAACTHO1632488),472298,469990,-2308,0,18000 BTU,A,No,https://www.solotodo.cl/products/131711-thorben-thor-5-en-1-split-uv-wifi-18000-aiaactho1632488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419990,419990,419990,419990,419990,419990,419990,469990,469990,419990,419990,419990,419990,419990,419990,419990,469990,579990,579990,579990,579990,579990,579990,469990,469990,469990,469990,469990,469990,469990,469990,469990,579990,579990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990,469990
101730,Samsung AX90A7080WD/ZS,321218,319990,-1228,0,,Desconocido,No,https://www.solotodo.cl/products/101730-samsung-ax90a7080wdzs,,,,,,,,,,,,,,,,449990,449990,351990,339990,339990,339990,339990,339990,339990,339990,314990,314990,314990,314990,314990,314990,314990,314990,349990,349990,319990,319990,299990,299990,299990,346990,346990,,346990,346990,329990,319990,319990,319990,319990,319990,309990,309990,309990,309990,309990,309990,309990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,319990,319990,319990,319990,299990,299990,299990,299990,299990,299990,299990,299990,319990,319990,319990,319990,309990,309990,309990,319990,309990,309990,309990,319990,329990,324990,324990,324990,324990,324990,324990,324990,324990,329990,329990,329990,329990,329990,329990,329990,329990,329990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990
99761,Kendal N3ASM-24MDS,561967,559990,-1977,0,24000 BTU,A,No,https://www.solotodo.cl/products/99761-kendal-n3asm-24mds,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,599990,,599990,599990,599990,599990,599990,599990,599990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,504990,504990,504990,504990,504990,504990,504990,504990,504990,504990,504990,504990,504990,504990,504990,504990,504990,504990,504990,504990,504990,504990,504990,504990,504990,504990,504990,504990,504990,504990,504990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990,559990
80273,Samsung AR18TSEAAWK/ZS,651668,649990,-1678,0,18000 BTU,A,Sí,https://www.solotodo.cl/products/80273-samsung-ar18tseaawkzs,609990,609990,609990,609990,609990,609990,609990,609990,609990,609990,609990,609990,609990,686090,686090,686090,686090,609990,649990,649990,649990,649990,649990,649990,649990,649990,649990,649990,649990,649990,649990,649990,649990,635150,635150,649990,649990,649990,649990,649990,649990,649990,,649990,649990,649990,649990,649990,649990,649990,649990,729990,649990,649990,649990,729990,729990,,729990,729990,,,,,,,659990,649990,649990,639990,649990,649990,639990,639990,639990,639990,639990,639990,639990,639990,639990,639990,639990,639990,639990,639990,639990,699990,754990,754990,699990,639990,639990,649990,639990,649990,649990,649990,649990,649990,649990,649990,649990,649990,649990,649990,649990,649990,649990,649990,649990,649990,649990,649990,649990,639990,639990,719990,719990,719990,649990,639990,649990,639990,639990,639990,639990,639990,639990,649990,649990
135993,DAIKIN FTXS12RL215 / RXS12RL215,570000,570000,0,0,9000 BTU,Desconocido,Sí,https://www.solotodo.cl/products/135993-daikin-ftxs12rl215-rxs12rl215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570000,570000,570000,570000,570000,570000,570000,570000,570000,570000,570000,570000,570000,570000,570000,570000,570000,570000,570000,570000,570000,570000,570000,570000,570000,570000
71359,AKL KFR-09GW,299990,299990,0,0,9000 BTU,A,No,https://www.solotodo.cl/products/71359-akl-kfr-09gw,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,,299990,,,,,,,,,,,,,,,,299990,299990
41966,Clark CST-09HRE,330000,330000,0,0,9000 BTU,Desconocido,No,https://www.solotodo.cl/products/41966-clark-cst-09hre,,,,,,,,,,,,,,,,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,,,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,330000,,330000,330000,330000,330000,330000,330000,330000,330000
99867,Lennox LI018HI-160T432 / LI018HO-160T432,808990,808990,0,0,18000 BTU,A,Sí,https://www.solotodo.cl/products/99867-lennox-li018hi-160t432-li018ho-160t432,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990,808990
138611,Kendal ECO 14000,389990,389990,0,0,14000 BTU,Desconocido,No,https://www.solotodo.cl/products/138611-kendal-eco-14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389990,389990,389990,389990,389990,389990,389990,389990,389990,389990
128627,Midea XtremeSave MSAG11A-09HRDN1,511990,511990,0,0,9000 BTU,A,Sí,https://www.solotodo.cl/products/128627-midea-xtremesave-msag11a-09hrdn1,,,,,,,,,,,,,,,,,,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990,511990
83979,Beurer LR 330,195990,195990,0,0,,No Aplica,No,https://www.solotodo.cl/products/83979-beurer-lr-330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195990,195990,195990,195990,195990,195990,195990,195990,195990,195990,195990
99866,Lennox LI024HI-160T432 / LI024HO-160T432,1158990,1158990,0,0,24000 BTU,A,Sí,https://www.solotodo.cl/products/99866-lennox-li024hi-160t432-li024ho-160t432,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990,1158990
