id,name,type,brand,power,url,price,today,diff price,diff percent,28/11/21,29/11/21,30/11/21,01/12/21,02/12/21,03/12/21,05/12/21,06/12/21,07/12/21,08/12/21,09/12/21,10/12/21,11/12/21,12/12/21,13/12/21,14/12/21,15/12/21,16/12/21,17/12/21,18/12/21,19/12/21,20/12/21,21/12/21,22/12/21,23/12/21,24/12/21,27/12/21,28/12/21,29/12/21,30/12/21,31/12/21,02/01/22,03/01/22,04/01/22,05/01/22,06/01/22,07/01/22,08/01/22,09/01/22,10/01/22,11/01/22,12/01/22,13/01/22,14/01/22,15/01/22,16/01/22,17/01/22,18/01/22,19/01/22,20/01/22,21/01/22,24/01/22,25/01/22,26/01/22,27/01/22,28/01/22,29/01/22,31/01/22,01/02/22,02/02/22,03/02/22,04/02/22,05/02/22,06/02/22,07/02/22,08/02/22,09/02/22,10/02/22,11/02/22,13/02/22,15/02/22,16/02/22,17/02/22,18/02/22,20/02/22,21/02/22,22/02/22,23/02/22,24/02/22,25/02/22,26/02/22,27/02/22,28/02/22,01/03/22,02/03/22,03/03/22,05/03/22,06/03/22,07/03/22,08/03/22,10/03/22,11/03/22,12/03/22,13/03/22,14/03/22,15/03/22,16/03/22,17/03/22,18/03/22,20/03/22,21/03/22,22/03/22,23/03/22,24/03/22,25/03/22,27/03/22,28/03/22,29/03/22,30/03/22,31/03/22,01/04/22,04/04/22,05/04/22,06/04/22,08/04/22,09/04/22,11/04/22,12/04/22,13/04/22,18/04/22,19/04/22,20/04/22,21/04/22,22/04/22,23/04/22,24/04/22,25/04/22,26/04/22,27/04/22,28/04/22,29/04/22,30/04/22,01/05/22,02/05/22,03/05/22,04/05/22,05/05/22,06/05/22,09/05/22,10/05/22,11/05/22,12/05/22,13/05/22,16/05/22,17/05/22,18/05/22,19/05/22,20/05/22,23/05/22
54887,Bose Eddie (Negro),Parlante Portátil Bluetooth,Bose,,https://www.solotodo.cl/products/54887-bose-eddie-negro,352943,339990,-12953,4,,,,,,,,,,,,,,,,,,,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,369990,354990,354990,354990,354990,354990,354990,,,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,323990,323990,299990,299990,339990,339990,339990,339990
104748,JBL Cinema SB160 (JBLSB160BLKEP),Soundbar,JBL,220 W.,https://www.solotodo.cl/products/104748-jbl-cinema-sb160-jblsb160blkep,155359,149990,-5369,3,152990,152990,152990,152990,152990,152990,159990,159990,159990,159990,159990,159990,159990,159990,159990,152990,152990,152990,152990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,159990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,159990,174590,174590,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990
89233,Sony SRS-XB33/LC Azul,Parlante Portátil Bluetooth,Sony,30 W.,https://www.solotodo.cl/products/89233-sony-srs-xb33lc-azul,92894,89990,-2904,3,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,88990,88990,88990,88990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,99990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,,91990,91990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,84990,79990,99990,99990,99990,99990,99990,99990,84990,84990,84990,84990,84990,79990,84990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,89990,89990,89990,89990,89990,89990,83950,83950,83950,89990,84990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,94990,94990,94990,89990,89990,89990,89990,89990,89990,89990,89990
51860,JBL Go 2 Naranjo,Parlante Portátil Bluetooth,JBL,3 W.,https://www.solotodo.cl/products/51860-jbl-go-2-naranjo,25672,24900,-772,3,24990,24990,24990,24990,24990,24990,24990,24990,24990,24990,24990,24990,29990,29990,24990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,29990,25990,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900
60907,JBL 305P MkII,Parlante Tradicional,JBL,,https://www.solotodo.cl/products/60907-jbl-305p-mkii,137701,133911,-3790,3,133911,133911,133911,139990,133911,133911,130935,130935,130935,130935,130935,130935,130935,130935,130935,130935,130935,130935,130935,130935,130935,130935,130935,144990,130935,130935,144990,144990,144990,144990,144990,144990,144990,144990,144990,144990,144990,148790,148790,148790,145990,145990,142838,142838,142838,142838,142838,142838,142838,142838,142838,142838,142838,142838,142838,142838,142838,142838,142838,142838,142838,142838,142838,142838,142838,142838,142838,,142838,142838,142838,142838,142838,142838,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,139990,142990,142990,142990,142990,142990,142990,142838,142838,142838,142838,142838,142838,142838,142838,142838,142838,142838,142838,133911,133911,133911,133911,133911,133911,133911,142990,142990,133911,133911,133911,133911,133911,133911,133911,133911,133911,133911,133911,119732,119732,119732,119732,119732,119732,119732,133911,133911,133911,133911,133911,133911,133911,124790,124790,133911,133911,133911,133911,133911,133911,133911,133911,133911,133911
59720,Bose Home Speaker 500 - Black,Parlante Inteligente,Bose,,https://www.solotodo.cl/products/59720-bose-home-speaker-500-black,339242,329990,-9252,3,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,369990,349990,349990,349990,349990,349990,349990,349990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,,329990,329990,329990,349990,349990,349990,349990,349990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990
65698,JBL Flip 5 - Negro,Parlante Portátil Bluetooth,JBL,20 W.,https://www.solotodo.cl/products/65698-jbl-flip-5-negro,87149,84990,-2159,2,79990,79990,79990,79990,79990,79990,84990,84990,84990,80990,80990,84990,84990,84990,84990,84990,84990,84990,84990,84990,84990,84990,84990,84990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,99990,79990,79990,79990,79990,79990,79990,79990,94990,94990,94990,94990,94990,74990,79990,79990,79990,79990,79990,79990,79990,89990,89990,89990,89990,89990,,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,88426,88426,89990,89990,89990,88461,89990,89990,89990,89990,89990,79990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,84990,84990,84990,84990,84990,84990,29990,84990,84990,84990,84990,84990,84990,84990,84990
84792,Sony MHC-V73D,Minicomponente,Sony,,https://www.solotodo.cl/products/84792-sony-mhc-v73d,337186,329990,-7196,2,,,359990,,,,,,359990,359990,359990,359990,359990,,,359990,359990,359990,314990,319990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,349990,349990,349990,319990,319990,319990,319990,349990,,319990,319990,349990,349990,349990,349990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,359990,359990,359990,359990,359990,359990,359990,369990,369990,349990,349990,349990,329990,329990,349990,329990,329990,329990,349990,359990,329990,359990,359990,359990,359990,359990,349990,349990,349990,303990,303990,349990,349990,319990,319990,349990,329990,329990,329990
51692,JBL LSR308,Parlante Tradicional,JBL,56 W.,https://www.solotodo.cl/products/51692-jbl-lsr308,305119,298990,-6129,2,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,319990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,339990,350990,350990,350990,350990,350990,350990,350990,350990,350990,350990,350990,350990,350990,350990,350990,315990,315990,315990,315990,315990,315990,315990,315990,,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,263990,350990,350990,263990,263990,263990,263990,263990,252990,252990,252990,252990,252990,350990,263990,263990,263990,263990,263990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990
103536,JBL Clip 4 - Azul (JBLCLIP4BLUAM),Parlante Portátil Bluetooth,JBL,5 W.,https://www.solotodo.cl/products/103536-jbl-clip-4-azul-jblclip4bluam,45858,44990,-868,2,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,39990,39990,44990,44990,44990,44990,44990,44990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,44990,49990,44990,47990,47990,47990,47990,47990,49990,47990,49990,49990,49990,49990,49990,49990,47990,44990,49990,49990,49990,49990,49990,49990,49990,49990,49990,49990,49990,49990,52490,52490,52490,52490,52490,52490,52490,52490,52490,49990,49990,49990,49990,49990,47990,47990,47990,47990,47990,49990,49990,47990,47990,47990,47990,47990,47990,47990,47990,44990,39990,39990,39990,39990,39990,44990,47990,47990,44990,44990,44990,44990,44990,44990,44990,44990,39990,39990,39990,39990,39990,39990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990,44990
103824,Mackie CR8-XBT,Parlante Tradicional,Mackie,160 W.,https://www.solotodo.cl/products/103824-mackie-cr8-xbt,417643,409990,-7653,2,409990,409990,409990,409990,409990,409990,569990,569990,569990,569990,569990,540990,540990,540990,540990,540990,540990,540990,540990,540990,540990,540990,540990,540990,540990,540990,540990,540990,540990,540990,540990,569990,569990,569990,569990,569990,569990,569990,569990,569990,569990,569990,569990,409990,512990,512990,499000,444990,444990,444990,444990,444990,444990,444990,444990,444990,444990,444990,444990,444990,444990,444990,444990,444990,444990,444990,444990,,444990,416990,416990,416990,416990,416990,409990,409990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,409990,409990,299990,299990,299990,409990,409990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,409990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990,409990
76566,Bose Portable Home Speaker - Negro (829393-2100),Parlante Inteligente,Bose,,https://www.solotodo.cl/products/76566-bose-portable-home-speaker-negro-829393-2100,335649,329990,-5659,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359990,359990,,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,359990,299990,299990,299990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,359990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,323990,329990,329990,349990,329990,329990,329990,329990
88972,Sony SRS-XB23/R Coral Red,Parlante Portátil Bluetooth,Sony,20 W.,https://www.solotodo.cl/products/88972-sony-srs-xb23r-coral-red,76087,74990,-1097,1,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,59990,59990,59990,59990,59990,59990,,,,,,,,,,,,,,,,,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,59990,,,,,,,,,64989,64989,64989,64989,64989,64989,64989,64989,64989,64989,64989,64989,64989,64989,64989,64989,64989,64989,64989,64989,64989,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990
135407,JBL Cinema SB190 (JBLSB190BLKAM),Soundbar,JBL,380 W.,https://www.solotodo.cl/products/135407-jbl-cinema-sb190-jblsb190blkam,236211,232834,-3377,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235195,231989,227801,227801,228725,228725,228169,228725,233075,233075,233075,237797,236996,236598,239413,237797,237797,237797,240641,239166,239778,239369,239369,245765,242255,240598,240392,240392,239369,237551,237350,232834
95015,JBL Go 3 (Verde),Parlante Portátil Bluetooth,JBL,4 W.,https://www.solotodo.cl/products/95015-jbl-go-3-verde,38514,37990,-524,1,,,,,,,,,,,,,,,,,,,,,,,,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,34990,39990,39990,39990,39990,39990,44990,,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,39990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990,37990
65704,JBL Flip 5 - Rojo,Parlante Portátil Bluetooth,JBL,20 W.,https://www.solotodo.cl/products/65704-jbl-flip-5-rojo,86160,84990,-1170,1,77990,77990,77990,77990,77990,77990,79990,84990,79990,84990,84990,79990,79990,79990,79990,79990,84990,84990,84990,84990,84990,84990,84990,84990,84990,84990,84990,84990,79990,84990,79990,84990,84990,84990,74990,89990,89990,89990,89990,89990,79990,79990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,89990,,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,99990,,,92243,92907,92907,91049,91561,90685,90903,90470,79990,79990,79990,79990,87285,89990,89990,89990,88485,88485,88485,91990,91990,89990,87885,87682,88195,87747,87747,87299,88485,88485,88485,89990,89990,89990,89990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,74990,84990,84990,84990,84990
121283,JBL Flip 5 - Eco Azul,Parlante Portátil Bluetooth,JBL,20 W.,https://www.solotodo.cl/products/121283-jbl-flip-5-eco-azul,99330,97990,-1340,1,92990,92990,92990,109990,109990,109990,92990,,,,,,,,,,,,,92990,92990,92990,92990,92990,92990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109990,109990,129990,,109990,98990,98990,98990,98990,98990,98990,98990,98990,98990,98990,98990,98990,98990,109990,109990,109990,109990,109990,98990,98990,98990,98990,29990,97990,97990,97990,97990,97990,97990,97990,97990
59912,Bose Home Speaker 500 - White,Parlante Inteligente,Bose,,https://www.solotodo.cl/products/59912-bose-home-speaker-500-white,344233,340990,-3243,1,,,,,,,,,369990,369990,,,,,,,,,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,,,,,,,,,,,,,,,,,,,,,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,369990,349990,349990,,349990,349990,369990,369990,349990,349990,349990,369990,329990,329990,329990,329990,329990,329990,369990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,329990,340990,340990,340990,340990,340990,340990,340990,340990,340990,340990,340990,340990
54886,Bose Eddie (Silver),Parlante Portátil Bluetooth,Bose,,https://www.solotodo.cl/products/54886-bose-eddie-silver,352749,349990,-2759,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,354990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,349990,323990,323990,349990,349990,349990,349990,349990,349990
119406,Bose SoundLink Revolve II - Triple Black,Parlante Inteligente,Bose,,https://www.solotodo.cl/products/119406-bose-soundlink-revolve-ii-triple-black,201352,199990,-1362,1,189990,189990,189990,189990,189990,189990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,189990,189990,189990,189990,189990,189990,189990,189990,199990,199990,199990,199990,199990,199990,199990,189990,189990,189990,189990,219990,204190,204190,199990,199990,199990,199990,199990,219990,204190,204190,204190,204190,204190,204190,204190,,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,204190,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,209990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,199990,197990,197990,199990,199990,199990,199990,199990,199990
51851,JBL Go 2 Azul,Parlante Portátil Bluetooth,JBL,3 W.,https://www.solotodo.cl/products/51851-jbl-go-2-azul,25030,24900,-130,1,22990,22990,22990,22990,22990,22990,24990,24990,24990,24990,24990,25990,25990,25990,25990,25990,25990,25990,25990,25990,25990,25990,25990,25990,25990,25990,25990,25990,25990,25990,25990,25990,25990,26990,26990,26990,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900
76567,Bose Portable Home Speaker - Blanco (829393-2300),Parlante Inteligente,Bose,,https://www.solotodo.cl/products/76567-bose-portable-home-speaker-blanco-829393-2300,351150,349990,-1160,0,389990,389990,389990,389990,389990,389990,389990,,,,,389990,,,,389990,,,,,,,,,,,,,359990,359990,359990,359990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359990,339990,,,359990,359990,359990,359990,359990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,344990,323990,359990,359990,349990,349990,349990,349990,349990
115276,Bose SoundLink Revolve+ II - Luxe Silver,Parlante Inteligente,Bose,,https://www.solotodo.cl/products/115276-bose-soundlink-revolve-ii-luxe-silver,300600,299990,-610,0,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,,299990,299990,299990,299990,299990,299990,329990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,,299990,299990,314990,314990,314990,314990,314990,314990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,289990,289990,289990,289990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,299990,314990,299990,299990,299990,296990,296990,299990,299990,299990,299990,299990,299990
25050,Bose Solo 5,Soundbar,Bose,,https://www.solotodo.cl/products/25050-bose-solo-5,190122,189990,-132,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990,189990
66812,Sony SRS-XB22/RC Rojo,Parlante Portátil Bluetooth,Sony,,https://www.solotodo.cl/products/66812-sony-srs-xb22rc-rojo,82990,82990,0,0,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,,,,82990,82990,82990,,,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990,82990
138055,Sony SRS-NB10,Parlante Portátil Bluetooth,Sony,,https://www.solotodo.cl/products/138055-sony-srs-nb10,99990,99990,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99990,99990,,,99990,99990,,,99990,99990,99990,,99990
139229,Bose L1 PRO16,Soundtower,Bose,250 W.,https://www.solotodo.cl/products/139229-bose-l1-pro16,2499990,2499990,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499990,2499990,2499990,2499990,2499990,2499990,2499990,2499990,2499990
129465,RCF AYRA PRO8,Parlante Tradicional,RCF,140 W.,https://www.solotodo.cl/products/129465-rcf-ayra-pro8,298000,298000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,,298000,298000,,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000,298000
